row_id,transaction_id,date,time,sku,location,channel,quantity,gross_revenue,net_revenue,vat,cost,gross_profit,discount_amount,discount_pct,is_return
ROW00024870,TXN0010613,2025-07-02,17:44:50,SKU1398,Store C,Retail,1.0,0.249,0.2008,0.0482,0.0743,0.1265,0.0,0.0,False
ROW00024912,TXN0010632,2025-07-02,19:36:51,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00024965,TXN0010657,2025-07-03,16:25:18,SKU1091,Store A,Retail,-1.0,-0.083,-0.0669,-0.0161,-0.0481,-0.0188,-0.083,0.5,True
ROW00024968,TXN0010659,2025-07-03,16:58:59,SKU1615,Store A,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00024981,TXN0010667,2025-07-03,19:04:31,SKU0169,Store A,Retail,1.0,0.332,0.2678,0.0642,0.1162,0.1516,0.0,0.0,False
ROW00025038,TXN0010693,2025-07-03,16:01:18,SKU1404,Store B,Retail,1.0,0.8964,0.7229,0.1735,0.3726,0.3503,0.0996,0.1,False
ROW00025043,TXN0010694,2025-07-03,16:12:05,SKU1368,Store B,Retail,1.0,0.415,0.3347,0.0803,0.6059,-0.2712,0.83,0.6667,False
ROW00025141,TXN0010744,2025-07-03,11:39:51,SKU0209,Store C,Retail,1.0,1.245,1.0041,0.2409,0.5727,0.4314,0.0,0.0,False
ROW00025174,TXN0010759,2025-07-03,12:58:22,SKU1616,Store C,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00025178,TXN0010761,2025-07-03,13:29:10,SKU0545,Store C,Retail,1.0,1.494,1.2048,0.2892,0.6889,0.5159,0.0,0.0,False
ROW00025190,TXN0010767,2025-07-03,14:14:48,SKU1460,Store C,Retail,1.0,1.079,0.8702,0.2088,0.5644,0.3058,0.0,0.0,False
ROW00025198,TXN0010771,2025-07-03,14:23:58,SKU0540,Store C,Retail,1.0,1.328,1.0709,0.2571,0.6059,0.465,0.0,0.0,False
ROW00025208,TXN0010776,2025-07-03,14:30:27,SKU0509,Store C,Retail,1.0,1.992,1.6065,0.3855,0.6432,0.9632,0.0,0.0,False
ROW00025241,TXN0010789,2025-07-03,15:34:07,SKU1679,Store C,Retail,1.0,1.245,1.0041,0.2409,0.6723,0.3318,0.0,0.0,False
ROW00025327,TXN0010831,2025-07-03,17:56:02,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.2241,0.0102,0.0,0.0,False
ROW00025354,TXN0010845,2025-07-03,19:52:59,SKU0494,Store C,Retail,1.0,2.656,2.1419,0.5141,0.9877,1.1542,0.0,0.0,False
ROW00025380,TXN0010857,2025-07-04,13:41:48,SKU0540,Store A,Retail,1.0,1.328,1.0709,0.2571,0.6059,0.465,0.0,0.0,False
ROW00025404,TXN0010864,2025-07-04,14:55:26,SKU1366,Store A,Retail,1.0,0.415,0.3347,0.0803,0.5644,-0.2297,0.83,0.6667,False
ROW00025425,TXN0010870,2025-07-04,16:11:26,SKU1228,Store A,Retail,1.0,1.162,0.9371,0.2249,0.5976,0.3395,0.166,0.125,False
ROW00025427,TXN0010872,2025-07-04,17:02:22,SKU0703,Store A,Retail,1.0,0.7968,0.6426,0.1542,0.3403,0.3023,0.1992,0.2,False
ROW00025489,TXN0010903,2025-07-04,20:45:25,SKU0013,Store A,Retail,3.0,0.747,0.6024,0.1446,0.1494,0.453,0.0,0.0,False
ROW00025548,TXN0010929,2025-07-04,15:34:08,SKU0145,Store B,Retail,2.0,0.5976,0.4819,0.1157,0.2462,0.2357,0.0664,0.1,False
ROW00025561,TXN0010930,2025-07-04,15:37:11,SKU0646,Store B,Retail,1.0,2.49,2.0081,0.4819,1.245,0.7631,0.0,0.0,False
ROW00025578,TXN0010937,2025-07-04,16:15:16,SKU0247,Store B,Retail,1.0,1.2699,1.0241,0.2458,0.7719,0.2522,0.1411,0.1,False
ROW00025580,TXN0010937,2025-07-04,16:15:16,SKU0582,Store B,Retail,1.0,0.3735,0.3012,0.0723,0.0913,0.2099,0.0415,0.1,False
ROW00025595,TXN0010944,2025-07-04,16:35:44,SKU1077,Store B,Retail,1.0,1.66,1.3387,0.3213,0.4756,0.8631,0.0,0.0,False
ROW00025666,TXN0010980,2025-07-04,11:30:28,SKU0441,Store C,Retail,4.0,0.332,0.2678,0.0642,0.0973,0.1705,0.664,0.6667,False
ROW00025695,TXN0010995,2025-07-04,13:16:05,SKU1502,Store C,Retail,4.0,2.988,2.4097,0.5783,0.9213,1.4884,0.332,0.1,False
ROW00025733,TXN0011014,2025-07-04,16:02:27,SKU1326,Store C,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00025799,TXN0011045,2025-07-04,19:50:09,SKU0496,Store C,Retail,1.0,2.49,2.0081,0.4819,1.245,0.7631,0.0,0.0,False
ROW00025812,TXN0011052,2025-07-05,11:30:42,SKU1637,Store A,Retail,1.0,6.225,5.0202,1.2048,2.9631,2.0571,0.0,0.0,False
ROW00025814,TXN0011054,2025-07-05,11:53:26,SKU1766,Store A,Retail,1.0,2.158,1.7403,0.4177,0.9406,0.7997,0.0,0.0,False
ROW00025833,TXN0011060,2025-07-05,13:13:36,SKU0532,Store A,Retail,1.0,2.905,2.3428,0.5622,0.9794,1.3634,0.0,0.0,False
ROW00025875,TXN0011073,2025-07-05,15:33:33,SKU1677,Store A,Retail,1.0,0.581,0.4685,0.1125,0.2905,0.178,0.249,0.3,False
ROW00025942,TXN0011100,2025-07-05,18:08:21,SKU0317,Store A,Retail,1.0,1.411,1.1379,0.2731,0.7177,0.4202,0.0,0.0,False
ROW00025979,TXN0011115,2025-07-05,19:07:32,SKU0339,Store A,Retail,1.0,2.49,2.0081,0.4819,1.2201,0.788,0.0,0.0,False
ROW00026004,TXN0011125,2025-07-05,10:15:34,SKU0641,Store B,Retail,1.0,2.656,2.1419,0.5141,1.2284,0.9135,0.0,0.0,False
ROW00026027,TXN0011134,2025-07-05,13:09:38,SKU1629,Store B,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00026073,TXN0011147,2025-07-05,17:24:24,SKU1629,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00026121,TXN0011165,2025-07-05,19:01:15,SKU1366,Store B,Retail,1.0,0.415,0.3347,0.0803,0.5644,-0.2297,0.83,0.6667,False
ROW00026126,TXN0011167,2025-07-05,19:36:35,SKU1545,Store B,Retail,1.0,1.245,1.0041,0.2409,0.5561,0.448,0.0,0.0,False
ROW00026155,TXN0011176,2025-07-05,11:02:36,SKU0588,Store C,Retail,1.0,2.49,2.0081,0.4819,1.245,0.7631,0.0,0.0,False
ROW00026171,TXN0011182,2025-07-05,11:47:57,SKU0635,Store C,Retail,1.0,1.992,1.6065,0.3855,0.7138,0.8927,0.0,0.0,False
ROW00026189,TXN0011191,2025-07-05,12:57:20,SKU0587,Store C,Retail,3.0,7.47,6.0242,1.4458,3.735,2.2892,0.0,0.0,False
ROW00026206,TXN0011198,2025-07-05,13:45:52,SKU1228,Store C,Retail,1.0,1.162,0.9371,0.2249,0.5976,0.3395,0.166,0.125,False
ROW00026229,TXN0011209,2025-07-05,14:24:42,SKU1686,Store C,Retail,1.0,1.411,1.1379,0.2731,0.5644,0.5735,0.0,0.0,False
ROW00026254,TXN0011218,2025-07-05,15:00:17,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.2241,0.0102,0.0,0.0,False
ROW00026264,TXN0011225,2025-07-05,15:35:45,SKU0655,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4325,0.9062,0.0,0.0,False
ROW00026360,TXN0011266,2025-07-06,11:57:46,SKU1688,Store A,Retail,1.0,0.5976,0.4819,0.1157,0.3071,0.1748,0.1494,0.2,False
ROW00026403,TXN0011277,2025-07-06,16:17:58,SKU1633,Store A,Retail,1.0,4.897,3.9492,0.9478,2.3738,1.5754,0.0,0.0,False
ROW00026433,TXN0011292,2025-07-06,11:19:20,SKU1259,Store B,Retail,1.0,2.324,1.8742,0.4498,1.3529,0.5213,0.581,0.2,False
ROW00026486,TXN0011323,2025-07-06,17:28:51,SKU0248,Store B,Retail,2.0,2.822,2.2758,0.5462,1.5438,0.732,0.0,0.0,False
ROW00026497,TXN0011328,2025-07-06,18:25:30,SKU0174,Store B,Retail,1.0,1.577,1.2718,0.3052,0.4067,0.8651,0.0,0.0,False
ROW00026537,TXN0011346,2025-07-06,11:37:38,SKU0755,Store C,Retail,2.0,0.498,0.4016,0.0964,0.1677,0.2339,0.0,0.0,False
ROW00026553,TXN0011355,2025-07-06,12:21:36,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00026570,TXN0011363,2025-07-06,12:59:55,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00026586,TXN0011372,2025-07-06,13:47:11,SKU1401,Store C,Retail,1.0,2.656,2.1419,0.5141,1.245,0.8969,0.0,0.0,False
ROW00026587,TXN0011373,2025-07-06,13:49:01,SKU0655,Store C,Retail,1.0,1.66,1.3387,0.3213,0.4325,0.9062,0.0,0.0,False
ROW00026625,TXN0011392,2025-07-06,15:01:04,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00026637,TXN0011399,2025-07-06,15:24:27,SKU0008,Store C,Retail,1.0,0.581,0.4685,0.1125,0.2094,0.2591,0.0,0.0,False
ROW00026665,TXN0011412,2025-07-06,15:33:57,SKU1294,Store C,Retail,1.0,0.249,0.2008,0.0482,0.0747,0.1261,0.0,0.0,False
ROW00026723,TXN0011439,2025-07-06,15:59:09,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00026865,TXN0011511,2025-07-07,17:15:20,SKU1787,Store A,Retail,4.0,10.956,8.8355,2.1205,5.6108,3.2247,0.0,0.0,False
ROW00026886,TXN0011515,2025-07-07,17:40:34,SKU1062,Store A,Retail,3.0,0.498,0.4016,0.0964,0.1536,0.248,0.249,0.3333,False
ROW00026902,TXN0011522,2025-07-07,18:52:46,SKU1384,Store A,Retail,2.0,1.826,1.4726,0.3534,0.8964,0.5762,0.0,0.0,False
ROW00026904,TXN0011522,2025-07-07,18:52:46,SKU1606,Store A,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00026922,TXN0011529,2025-07-07,19:40:59,SKU1077,Store A,Retail,1.0,1.66,1.3387,0.3213,0.4756,0.8631,0.0,0.0,False
ROW00026990,TXN0011557,2025-07-07,15:09:34,SKU1502,Store B,Retail,1.0,0.83,0.6694,0.1606,0.2303,0.4391,0.0,0.0,False
ROW00027011,TXN0011567,2025-07-07,17:52:34,SKU1366,Store B,Retail,1.0,0.415,0.3347,0.0803,0.5644,-0.2297,0.83,0.6667,False
ROW00027046,TXN0011579,2025-07-07,19:20:29,SKU1322,Store B,Retail,3.0,4.233,3.4137,0.8193,1.8675,1.5462,0.0,0.0,False
ROW00027062,TXN0011587,2025-07-07,19:36:17,SKU0010,Store B,Retail,1.0,0.166,0.1339,0.0321,0.015,0.1189,0.0,0.0,False
ROW00027078,TXN0011593,2025-07-07,11:23:45,SKU1680,Store C,Retail,1.0,1.328,1.0709,0.2571,0.5976,0.4733,0.332,0.2,False
ROW00027088,TXN0011596,2025-07-07,11:39:53,SKU1384,Store C,Retail,2.0,1.826,1.4726,0.3534,0.9296,0.543,0.0,0.0,False
ROW00027141,TXN0011619,2025-07-07,13:56:54,SKU1077,Store C,Retail,2.0,3.32,2.6774,0.6426,0.9512,1.7262,0.0,0.0,False
ROW00027208,TXN0011655,2025-07-07,16:29:18,SKU1062,Store C,Retail,3.0,0.498,0.4016,0.0964,0.1536,0.248,0.249,0.3333,False
ROW00027219,TXN0011662,2025-07-07,16:51:08,SKU0140,Store C,Retail,1.0,1.66,1.3387,0.3213,0.913,0.4257,0.0,0.0,False
ROW00027221,TXN0011664,2025-07-07,16:55:14,SKU1618,Store C,Retail,2.0,2.822,2.2758,0.5462,1.328,0.9478,0.0,0.0,False
ROW00027252,TXN0011681,2025-07-07,17:40:45,SKU1787,Store C,Retail,1.0,2.739,2.2089,0.5301,1.4027,0.8062,0.0,0.0,False
ROW00027304,TXN0011701,2025-07-08,11:28:11,SKU1485,Store A,Retail,1.0,0.249,0.2008,0.0482,0.1278,0.073,0.0,0.0,False
ROW00027337,TXN0011716,2025-07-08,13:25:10,SKU1512,Store A,Retail,2.0,1.494,1.2048,0.2892,0.7636,0.4412,0.0,0.0,False
ROW00027338,TXN0011717,2025-07-08,13:28:22,SKU0546,Store A,Retail,1.0,8.217,6.6266,1.5904,4.565,2.0616,0.0,0.0,False
ROW00027351,TXN0011720,2025-07-08,14:40:04,SKU1249,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3403,0.2621,0.0,0.0,False
ROW00027444,TXN0011754,2025-07-08,20:29:21,SKU0441,Store A,Retail,3.0,0.249,0.2008,0.0482,0.073,0.1278,0.498,0.6667,False
ROW00027453,TXN0011759,2025-07-08,12:38:02,SKU1322,Store A,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00027476,TXN0011771,2025-07-08,12:38:36,SKU0200,Store B,Retail,1.0,1.494,1.2048,0.2892,0.6391,0.5657,0.0,0.0,False
ROW00027497,TXN0011782,2025-07-08,14:42:56,SKU1720,Store B,Retail,1.0,0.332,0.2678,0.0642,0.1106,0.1571,0.0,0.0,False
ROW00027501,TXN0011784,2025-07-08,14:45:51,SKU1460,Store B,Retail,1.0,1.079,0.8702,0.2088,0.5644,0.3058,0.0,0.0,False
ROW00027518,TXN0011792,2025-07-08,15:52:43,SKU1619,Store B,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00027598,TXN0011829,2025-07-08,19:19:30,SKU1270,Store B,Retail,1.0,1.494,1.2048,0.2892,0.6142,0.5906,0.0,0.0,False
ROW00027618,TXN0011838,2025-07-08,10:27:53,SKU0413,Store C,Retail,1.0,1.494,1.2048,0.2892,0.6308,0.574,0.0,0.0,False
ROW00027658,TXN0011858,2025-07-08,13:29:56,SKU0098,Store C,Retail,2.0,0.332,0.2678,0.0642,0.1486,0.1192,0.166,0.3333,False
ROW00027692,TXN0011875,2025-07-08,14:53:45,SKU1271,Store C,Retail,1.0,1.66,1.3387,0.3213,0.9047,0.434,0.0,0.0,False
ROW00027722,TXN0011890,2025-07-08,15:42:29,SKU0315,Store C,Retail,1.0,2.49,2.0081,0.4819,1.2201,0.788,0.0,0.0,False
ROW00027733,TXN0011893,2025-07-08,15:46:36,SKU0678,Store C,Retail,2.0,3.652,2.9452,0.7068,0.8234,2.1218,0.0,0.0,False
ROW00027738,TXN0011896,2025-07-08,15:50:45,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.2241,0.0102,0.0,0.0,False
ROW00027770,TXN0011910,2025-07-08,16:47:14,SKU1744,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00027794,TXN0011917,2025-07-08,17:14:19,SKU1678,Store C,Retail,1.0,0.415,0.3347,0.0803,0.2863,0.0483,0.415,0.5,False
ROW00027871,TXN0011945,2025-07-08,15:34:40,SKU0639,Warehouse,Wholesale,12.0,11.7329,9.462,2.2709,7.1712,2.2908,12.1711,0.5092,False
ROW00027939,TXN0011967,2025-07-09,14:04:59,SKU1502,Store A,Retail,1.0,0.83,0.6694,0.1606,0.2303,0.4391,0.0,0.0,False
ROW00027952,TXN0011972,2025-07-09,14:32:19,SKU1067,Store A,Retail,1.0,1.245,1.0041,0.2409,0.4872,0.5168,0.0,0.0,False
ROW00027953,TXN0011972,2025-07-09,14:32:19,SKU1401,Store A,Retail,1.0,2.656,2.1419,0.5141,1.245,0.8969,0.0,0.0,False
ROW00027996,TXN0011988,2025-07-09,16:16:04,SKU1270,Store A,Retail,1.0,1.494,1.2048,0.2892,0.6142,0.5906,0.0,0.0,False
ROW00028035,TXN0012006,2025-07-09,11:30:00,SKU1274,Store B,Retail,1.0,1.66,1.3387,0.3213,0.8549,0.4838,0.0,0.0,False
ROW00028076,TXN0012030,2025-07-09,15:13:44,SKU0950,Store B,Retail,1.0,0.498,0.4016,0.0964,0.1743,0.2273,0.0,0.0,False
ROW00028084,TXN0012036,2025-07-09,16:09:10,SKU0428,Store B,Retail,1.0,1.245,1.0041,0.2409,0.5478,0.4563,0.0,0.0,False
ROW00028167,TXN0012064,2025-07-09,18:53:25,SKU1330,Store B,Retail,1.0,1.494,1.2048,0.2892,0.5478,0.657,0.0,0.0,False
ROW00028177,TXN0012068,2025-07-09,19:07:38,SKU1546,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00028186,TXN0012072,2025-07-09,19:20:45,SKU1677,Store B,Retail,1.0,0.581,0.4685,0.1125,0.2905,0.178,0.249,0.3,False
ROW00028218,TXN0012084,2025-07-09,11:25:07,SKU1629,Store C,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00028224,TXN0012087,2025-07-09,11:40:08,SKU0941,Store C,Retail,1.0,13.197,10.6428,2.5542,6.1495,4.4933,0.0,0.0,False
ROW00028246,TXN0012097,2025-07-09,13:01:54,SKU0061,Store C,Retail,1.0,0.747,0.6024,0.1446,0.3403,0.2621,0.0,0.0,False
ROW00028260,TXN0012101,2025-07-09,13:29:25,SKU1234,Store C,Retail,1.0,1.909,1.5395,0.3695,0.5146,1.0249,0.0,0.0,False
ROW00028264,TXN0012103,2025-07-09,13:38:04,SKU0564,Store C,Retail,1.0,1.245,1.0041,0.2409,0.4897,0.5144,0.0,0.0,False
ROW00028289,TXN0012108,2025-07-09,13:51:53,SKU1592,Store C,Retail,1.0,1.162,0.9371,0.2249,0.5727,0.3644,0.0,0.0,False
ROW00028303,TXN0012117,2025-07-09,14:09:33,SKU0545,Store C,Retail,1.0,1.494,1.2048,0.2892,0.6889,0.5159,0.0,0.0,False
ROW00028324,TXN0012123,2025-07-09,14:18:25,SKU1418,Store C,Retail,1.0,0.664,0.5355,0.1285,0.2324,0.3031,0.0,0.0,False
ROW00028405,TXN0012150,2025-07-09,15:43:58,SKU1502,Store C,Retail,2.0,1.66,1.3387,0.3213,0.4606,0.8781,0.0,0.0,False
ROW00028466,TXN0012181,2025-07-09,18:04:27,SKU1593,Store C,Retail,1.0,1.162,0.9371,0.2249,0.5727,0.3644,0.0,0.0,False
ROW00028538,TXN0012219,2025-07-10,15:13:28,SKU0145,Store A,Retail,1.0,0.332,0.2678,0.0642,0.1231,0.1447,0.0,0.0,False
ROW00028549,TXN0012223,2025-07-10,15:44:52,SKU0222,Store A,Retail,1.0,1.162,0.9371,0.2249,0.5063,0.4308,0.0,0.0,False
ROW00028580,TXN0012233,2025-07-10,17:43:07,SKU0039,Store A,Retail,1.0,1.494,1.2048,0.2892,0.5208,0.684,0.0,0.0,False
ROW00028585,TXN0012235,2025-07-10,17:58:11,SKU1512,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00028619,TXN0012247,2025-07-10,19:28:49,SKU0084,Store A,Retail,1.0,1.826,1.4726,0.3534,0.8798,0.5928,0.0,0.0,False
ROW00028718,TXN0012291,2025-07-10,14:48:05,SKU0950,Store B,Retail,1.0,0.498,0.4016,0.0964,0.1743,0.2273,0.0,0.0,False
ROW00028726,TXN0012296,2025-07-10,15:03:16,SKU1513,Store B,Retail,2.0,1.494,1.2048,0.2892,0.7636,0.4412,0.0,0.0,False
ROW00028752,TXN0012308,2025-07-10,16:59:51,SKU1009,Store B,Retail,1.0,1.494,1.2048,0.2892,0.4648,0.74,0.0,0.0,False
ROW00028768,TXN0012315,2025-07-10,17:14:13,SKU0428,Store B,Retail,1.0,1.245,1.0041,0.2409,0.5478,0.4563,0.0,0.0,False
ROW00028777,TXN0012318,2025-07-10,17:44:08,SKU0352,Store B,Retail,1.0,1.494,1.2048,0.2892,0.5976,0.6072,0.0,0.0,False
ROW00028825,TXN0012337,2025-07-10,19:55:01,SKU1767,Store B,Retail,2.0,4.316,3.4806,0.8354,1.8813,1.5993,0.0,0.0,False
ROW00028839,TXN0012347,2025-07-10,10:39:26,SKU0712,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3071,0.697,0.0,0.0,False
ROW00028846,TXN0012352,2025-07-10,10:48:10,SKU0582,Store C,Retail,2.0,0.83,0.6694,0.1606,0.1826,0.4868,0.0,0.0,False
ROW00028867,TXN0012365,2025-07-10,11:25:33,SKU0315,Store C,Retail,1.0,2.49,2.0081,0.4819,1.2201,0.788,0.0,0.0,False
ROW00028954,TXN0012406,2025-07-10,14:38:57,SKU0200,Store C,Retail,1.0,1.494,1.2048,0.2892,0.6391,0.5657,0.0,0.0,False
ROW00028991,TXN0012426,2025-07-10,15:47:04,SKU1322,Store C,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00029047,TXN0012445,2025-07-10,16:18:47,SKU1485,Store C,Retail,5.0,1.245,1.0041,0.2409,0.6391,0.365,0.0,0.0,False
ROW00029050,TXN0012446,2025-07-10,16:19:34,SKU0688,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3586,0.6455,0.0,0.0,False
ROW00029078,TXN0012463,2025-07-10,17:10:56,SKU1641,Store C,Retail,1.0,1.245,1.0041,0.2409,0.6391,0.365,0.0,0.0,False
ROW00029102,TXN0012472,2025-07-10,17:52:30,SKU0042,Store C,Retail,1.0,2.49,2.0081,0.4819,1.66,0.3481,1.245,0.3333,False
ROW00029132,TXN0012486,2025-07-10,19:17:28,SKU0046,Store C,Retail,3.0,3.735,3.0121,0.7229,2.1165,0.8956,0.747,0.1667,False
ROW00029135,TXN0012487,2025-07-10,19:21:58,SKU1404,Store C,Retail,1.0,0.996,0.8032,0.1928,0.3726,0.4306,0.0,0.0,False
ROW00029167,TXN0012495,2025-07-10,15:43:37,SKU0655,Warehouse,Wholesale,60.0,87.648,70.6839,16.9641,25.9508,44.7331,11.952,0.12,False
ROW00029174,TXN0012497,2025-07-11,11:39:20,SKU1790,Store A,Retail,2.0,4.9302,3.9759,0.9543,2.8054,1.1705,0.5478,0.1,False
ROW00029179,TXN0012500,2025-07-11,12:24:56,SKU1727,Store A,Retail,1.0,2.324,1.8742,0.4498,1.4276,0.4466,0.581,0.2,False
ROW00029213,TXN0012513,2025-07-11,15:41:05,SKU0318,Store A,Retail,2.0,2.822,2.2758,0.5462,1.4356,0.8402,0.0,0.0,False
ROW00029227,TXN0012513,2025-07-11,15:41:05,SKU1629,Store A,Retail,2.0,0.166,0.166,0.0,0.166,0.0,0.0,0.0,False
ROW00029237,TXN0012515,2025-07-11,15:47:30,SKU0209,Store A,Retail,1.0,1.245,1.0041,0.2409,0.5727,0.4314,0.0,0.0,False
ROW00029371,TXN0012573,2025-07-11,17:17:26,SKU0098,Store B,Retail,1.0,0.166,0.1339,0.0321,0.0743,0.0596,0.083,0.3333,False
ROW00029377,TXN0012575,2025-07-11,18:04:32,SKU0526,Store B,Retail,1.0,1.494,1.2048,0.2892,0.6224,0.5824,0.0,0.0,False
ROW00029394,TXN0012584,2025-07-11,19:50:21,SKU1686,Store B,Retail,1.0,1.411,1.1379,0.2731,0.5644,0.5735,0.0,0.0,False
ROW00029452,TXN0012597,2025-07-11,10:25:26,SKU1641,Store C,Retail,1.0,1.245,1.0041,0.2409,0.6391,0.365,0.0,0.0,False
ROW00029498,TXN0012617,2025-07-11,12:01:13,SKU1512,Store C,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00029548,TXN0012633,2025-07-11,14:35:15,SKU0422,Store C,Retail,1.0,2.656,2.1419,0.5141,1.1952,0.9467,0.0,0.0,False
ROW00029584,TXN0012650,2025-07-11,15:32:02,SKU1787,Store C,Retail,1.0,2.739,2.2089,0.5301,1.4027,0.8062,0.0,0.0,False
ROW00029615,TXN0012663,2025-07-11,16:00:47,SKU0247,Store C,Retail,1.0,1.411,1.1379,0.2731,0.7719,0.366,0.0,0.0,False
ROW00029629,TXN0012670,2025-07-11,16:24:16,SKU1634,Store C,Retail,1.0,3.652,2.9452,0.7068,1.9505,0.9947,0.0,0.0,False
ROW00029632,TXN0012672,2025-07-11,16:27:09,SKU1593,Store C,Retail,1.0,1.162,0.9371,0.2249,0.5727,0.3644,0.0,0.0,False
ROW00029646,TXN0012677,2025-07-11,16:58:40,SKU1502,Store C,Retail,1.0,0.664,0.5355,0.1285,0.2303,0.3052,0.166,0.2,False
ROW00029657,TXN0012682,2025-07-11,17:09:02,SKU1384,Store C,Retail,6.0,2.49,2.0081,0.4819,2.7888,-0.7807,2.988,0.5455,False
ROW00029705,TXN0012703,2025-07-11,18:53:56,SKU1208,Store C,Retail,1.0,2.075,1.6734,0.4016,0.9047,0.7687,0.0,0.0,False
ROW00029732,TXN0012713,2025-07-12,12:07:50,SKU1616,Store A,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00029760,TXN0012728,2025-07-12,14:48:48,SKU0061,Store A,Retail,1.0,0.6723,0.5422,0.1301,0.3403,0.2019,0.0747,0.1,False
ROW00029761,TXN0012728,2025-07-12,14:48:48,SKU0092,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3735,0.2289,0.166,0.1818,False
ROW00029804,TXN0012742,2025-07-12,18:32:21,SKU0518,Store A,Retail,1.0,0.581,0.4685,0.1125,0.2229,0.2456,0.0,0.0,False
ROW00029857,TXN0012766,2025-07-12,13:51:44,SKU1084,Store B,Retail,2.0,2.241,1.8072,0.4338,0.6391,1.1681,0.249,0.1,False
ROW00029879,TXN0012767,2025-07-12,13:53:43,SKU1629,Store B,Retail,4.0,0.332,0.332,0.0,0.332,0.0,0.0,0.0,False
ROW00029889,TXN0012772,2025-07-12,14:11:50,SKU1512,Store B,Retail,1.0,0.6723,0.5422,0.1301,0.3818,0.1604,0.0747,0.1,False
ROW00029999,TXN0012823,2025-07-12,14:01:04,SKU1688,Store C,Retail,2.0,1.494,1.2048,0.2892,0.6142,0.5906,0.0,0.0,False
ROW00030028,TXN0012836,2025-07-12,15:02:05,SKU0261,Store C,Retail,1.0,2.241,1.8072,0.4338,1.0043,0.8029,0.0,0.0,False
ROW00030052,TXN0012845,2025-07-12,15:34:02,SKU1666,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3818,0.6223,0.0,0.0,False
ROW00030066,TXN0012853,2025-07-12,16:05:35,SKU1787,Store C,Retail,1.0,2.739,2.2089,0.5301,1.4027,0.8062,0.0,0.0,False
ROW00030095,TXN0012863,2025-07-12,17:07:10,SKU1492,Store C,Retail,1.0,0.996,0.8032,0.1928,0.4897,0.3135,0.0,0.0,False
ROW00030103,TXN0012868,2025-07-12,17:53:42,SKU0680,Store C,Retail,1.0,2.905,2.3428,0.5622,0.7619,1.5809,0.0,0.0,False
ROW00030120,TXN0012872,2025-07-12,18:23:47,SKU0462,Store C,Retail,1.0,0.332,0.2678,0.0642,0.1079,0.1599,0.083,0.2,False
ROW00030134,TXN0012881,2025-07-13,10:25:55,SKU1679,Store A,Retail,1.0,1.245,1.0041,0.2409,0.6723,0.3318,0.0,0.0,False
ROW00030188,TXN0012900,2025-07-13,16:56:48,SKU1367,Store A,Retail,1.0,0.415,0.3347,0.0803,0.5644,-0.2297,0.83,0.6667,False
ROW00030218,TXN0012913,2025-07-13,11:36:41,SKU1259,Store B,Retail,1.0,2.324,1.8742,0.4498,1.3529,0.5213,0.581,0.2,False
