period,sku,location,retail_price,retail_price_net,avg_qty,min_qty,max_qty,current_qty,current_retail_value,current_cost_value,unit_cost,purchase_price,product_name,unit,unit_description,stock_group,supplier
2025-07-01,SKU1337,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1337,TK,TK(240)ML,CANDYLAND,Supplier 03
2025-07-01,SKU1340,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1340,TK,TK(500)ML,CANDYLAND,Supplier 03
2025-07-01,SKU1342,Warehouse,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1342,TK,TK(100)G,CANDYLAND,Supplier 24
2025-07-01,SKU1344,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1344,TK,TK(125)G,CANDYLAND,Supplier 24
2025-07-01,SKU1349,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1349,TK,TK(75)G,CANDYLAND,Supplier 24
2025-07-01,SKU1351,Store C,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1351,TK,TK(400)G,CANDYLAND,Supplier 24
2025-07-01,SKU1362,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1362,TK,TK(148)G,CANDYLAND,Supplier 24
2025-07-01,SKU1373,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1373,TK,TK(20)G,CANDYLAND,Supplier 17
2025-07-01,SKU1373,Store C,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1373,TK,TK(20)G,CANDYLAND,Supplier 17
2025-07-01,SKU1377,Store C,5.81,4.6855,0.0,0.0,0.0,2.0,11.62,5.7934,0.0,0.0,Product 1377,TK,TK(119)G,CANDYLAND,Supplier 28
2025-07-01,SKU1383,Store C,3.154,2.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1383,TK,TK(170)G,CANDYLAND,Multiple suppliers
2025-07-01,SKU1387,Store B,2.407,1.9411,12.29,7.0,15.0,0.0,0.0,0.0,0.6225,0.6225,Product 1387,TK,TK(80)G,CANDYLAND,Supplier 59
2025-07-01,SKU1395,Store A,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1395,TK,TK(15)G,CANDYLAND,Supplier 24
2025-07-01,SKU1407,Store C,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1407,TK,TK(200)G,CANDYLAND,Supplier 24
2025-07-01,SKU1418,Warehouse,0.664,0.5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1418,TK,"TK(21,5)G",CANDYLAND,Supplier 24
2025-07-01,SKU1421,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1421,TK,TK(144)G,CANDYLAND,Supplier 24
2025-07-01,SKU1423,Store A,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1423,TK,TK(230)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1423,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1423,TK,TK(230)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1442,Store B,2.407,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1442,TK,TK(200)G,CANDYLAND,Supplier 24
2025-07-01,SKU1445,Store A,0.913,0.7363,14.161,14.0,15.0,0.0,0.0,0.0,0.4067,0.4067,Product 1445,TK,TK(20)G,CANDYLAND,Supplier 24
2025-07-01,SKU1445,Store B,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1445,TK,TK(20)G,CANDYLAND,Supplier 24
2025-07-01,SKU1465,Store A,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1465,TK,TK(200)G,CANDYLAND,Supplier 24
2025-07-01,SKU1472,Store C,1.245,1.0041,8.354,7.0,11.0,0.0,0.0,0.0,0.4898,0.4898,Product 1472,TK,TK(175)G,CANDYLAND,Supplier 24
2025-07-01,SKU1472,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1472,TK,TK(175)G,CANDYLAND,Supplier 24
2025-07-01,SKU1473,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1473,TK,TK(175)G,CANDYLAND,Supplier 24
2025-07-01,SKU1474,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1474,TK,TK(750)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1480,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1480,TK,TK(170)G,CANDYLAND,Supplier 24
2025-07-01,SKU1488,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1488,TK,TK(8)G,CANDYLAND,Supplier 24
2025-07-01,SKU1494,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1494,TK,TK(144)G,CANDYLAND,Supplier 24
2025-07-01,SKU1496,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1496,TK,TK(750)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1497,Warehouse,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1497,TK,TK(150)G,CANDYLAND,Supplier 24
2025-07-01,SKU1508,Store C,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1508,TK,TK(100)G,CANDYLAND,Supplier 24
2025-07-01,SKU1509,Warehouse,0.83,0.6694,83.612,48.0,192.0,0.0,0.0,0.0,0.3818,0.3818,Product 1509,TK,TK(200)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1511,Store B,0.83,0.6694,35.967,0.0,47.0,18.0,14.94,6.8724,0.3818,0.3818,Product 1511,TK,TK(200)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1519,Store C,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1519,TK,TK(200)ML,CANDYLAND,Supplier 24
2025-07-01,SKU1520,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1520,TK,TK(100)G,CANDYLAND,Supplier 24
2025-07-01,SKU1525,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1525,TK,TK(48)G,CANDYLAND,Supplier 24
2025-07-01,SKU1537,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1537,TK,TK(42)G,CANDYLAND,Supplier 24
2025-07-01,SKU1538,Store B,1.992,1.6065,-0.548,-1.0,0.0,0.0,0.0,0.0,0.7224,0.7224,Product 1538,TK,TK(10)G,CANDYLAND,Supplier 02
2025-07-01,SKU1540,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1540,TK,TK(150)G,CANDYLAND,Supplier 24
2025-07-01,SKU1547,Warehouse,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1547,TK,TK(26)G,CANDYLAND,Supplier 24
2025-07-01,SKU1549,Store A,1.162,0.9371,7.935,0.0,12.0,6.0,6.972,3.0378,0.5395,0.5395,Product 1549,TK,TK(50)G,CANDYLAND,Supplier 24
2025-07-01,SKU1552,Store B,1.826,1.4726,5.225,0.0,6.0,0.0,0.0,0.0,0.8966,0.8966,Product 1552,TK,TK(154)G,CANDYLAND,Supplier 24
2025-07-01,SKU1553,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1553,TK,TK(8)G,CANDYLAND,Supplier 24
2025-07-01,SKU1557,Store B,1.162,0.9371,0.0,0.0,0.0,9.0,10.458,3.5109,0.0,0.0,Product 1557,TK,TK(60)G,CANDYLAND,Supplier 24
2025-07-01,SKU1562,Store C,0.913,0.7363,0.0,0.0,0.0,9.0,8.217,3.6603,0.0,0.0,Product 1562,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2025-07-01,SKU1567,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1567,TK,TK(60)G,CANDYLAND,Supplier 24
2025-07-01,SKU1572,Store A,2.988,2.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1572,TK,"TK(46,8)G",CANDYLAND,Supplier 24
2025-07-01,SKU1582,Warehouse,4.067,3.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1582,TK,TK(200)G,CANDYLAND,Supplier 13
2025-07-01,SKU1592,Store B,1.162,0.9371,0.032,0.0,1.0,0.0,0.0,0.0,0.5759,0.5759,Product 1592,TK,TK(345)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1592,Warehouse,1.162,0.9371,29.419,0.0,72.0,0.0,0.0,0.0,0.5727,0.5727,Product 1592,TK,TK(345)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1598,Warehouse,2.656,2.1419,0.0,0.0,0.0,9.0,23.904,12.3255,0.0,0.0,Product 1598,TK,TK(360)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1599,Store B,2.656,2.1419,0.0,0.0,0.0,3.0,7.968,4.1085,0.0,0.0,Product 1599,TK,TK(360)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1601,Store C,1.328,1.0709,2.741,0.0,12.0,0.0,0.0,0.0,0.7887,0.7887,Product 1601,TK,TK(85)G,CANDYLAND,Supplier 07
2025-07-01,SKU1612,Warehouse,1.411,1.1379,44.129,0.0,120.0,0.0,0.0,0.0,0.664,0.664,Product 1612,TK,TK(330)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1617,Store C,0.996,0.8032,9.645,5.0,11.0,0.0,0.0,0.0,0.664,0.664,Product 1617,TK,TK(250)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1627,Warehouse,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1627,TK,TK(330)ML,CANDYLAND,Supplier 07
2025-07-01,SKU1631,Warehouse,5.727,4.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1631,TK,TK(180)G,CANDYLAND,Supplier 75
2025-07-01,SKU1639,Store A,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1639,TK,TK(140)G,CANDYLAND,Supplier 75
2025-07-01,SKU1651,Store C,4.565,3.6815,0.0,0.0,0.0,19.0,86.735,37.2172,0.0,0.0,Product 1651,TK,TK(150)G,CANDYLAND,Supplier 75
2025-07-01,SKU1660,Store A,0.747,0.6024,33.161,32.0,35.0,0.0,0.0,0.0,0.8466,0.8466,Product 1660,TK,TK(83)ML,CANDYLAND,Supplier 18
2025-07-01,SKU1660,Store B,0.747,0.6024,31.096,29.0,32.0,0.0,0.0,0.0,0.8466,0.8466,Product 1660,TK,TK(83)ML,CANDYLAND,Supplier 18
2025-07-01,SKU1663,Store B,2.407,1.9411,54.451,54.0,57.0,0.0,0.0,0.0,1.0241,1.0241,Product 1663,TK,TK(100)G,CANDYLAND,Supplier 29
2025-07-01,SKU1669,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1669,TK,TK(140)G,CANDYLAND,Supplier 76
2025-07-01,SKU1673,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1673,TK,TK(86)G,CANDYLAND,Supplier 76
2025-07-01,SKU1688,Store B,0.913,0.7363,28.903,26.0,36.0,0.0,0.0,0.0,0.3071,0.3071,Product 1688,TK,TK(85)G,CANDYLAND,Supplier 42
2025-07-01,SKU1689,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1689,TK,TK(225)G,CANDYLAND,Supplier 46
2025-07-01,SKU1698,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1698,TK,TK(84)G,CANDYLAND,Supplier 18
2025-07-01,SKU1699,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1699,TK,TK(84)G,CANDYLAND,Supplier 18
2025-07-01,SKU1701,Store A,1.079,0.8702,0.0,0.0,0.0,13.0,14.027,6.3661,0.0,0.0,Product 1701,TK,TK(37)G,CANDYLAND,Supplier 74
2025-07-01,SKU1704,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1704,TK,TK(120)G,CANDYLAND,Supplier 74
2025-07-01,SKU1716,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1716,TK,TK(128)G,CANDYLAND,Supplier 46
2025-07-01,SKU1721,Store C,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1721,TK,TK(110)G,CANDYLAND,Supplier 09
2025-07-01,SKU1723,Store A,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1723,TK,TK(120)G,CANDYLAND,Supplier 09
2025-07-01,SKU1726,Store B,2.905,2.3428,6.903,0.0,12.0,0.0,0.0,0.0,1.4276,1.4276,Product 1726,TK,TK(120)G,CANDYLAND,Supplier 09
2025-07-01,SKU1733,Store B,1.826,1.4726,4.516,0.0,20.0,0.0,0.0,0.0,0.8466,0.8466,Product 1733,TK,TK(39)G,CANDYLAND,Supplier 09
2025-07-01,SKU1734,Warehouse,1.494,1.2048,0.0,0.0,0.0,108.0,161.352,44.82,0.0,0.0,Product 1734,TK,TK(40)G,CANDYLAND,Supplier 09
2025-07-01,SKU1736,Store B,1.494,1.2048,0.0,0.0,0.0,17.0,25.398,7.055,0.0,0.0,Product 1736,TK,TK(40)G,CANDYLAND,Supplier 09
2025-07-01,SKU1738,Store A,0.747,0.6024,14.354,0.0,24.0,0.0,0.0,0.0,0.3071,0.3071,Product 1738,TK,"TK(13,8)G",CANDYLAND,Supplier 09
2025-07-01,SKU1750,Store C,3.2785,2.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1750,TK,TK(500)ML,CANDYLAND,Supplier 74
2025-07-01,SKU1756,Warehouse,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1756,TK,TK(140)G,CANDYLAND,Supplier 74
2025-07-01,SKU1757,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1757,TK,TK(142)G,CANDYLAND,Supplier 74
2025-07-01,SKU1760,Store A,1.328,1.0709,0.0,0.0,0.0,19.0,25.232,9.6197,0.0,0.0,Product 1760,TK,TK(130)G,CANDYLAND,Supplier 46
2025-07-01,SKU1764,Store C,2.158,1.7403,1.0,1.0,1.0,0.0,0.0,0.0,0.9404,0.9404,Product 1764,TK,TK(42)G,CANDYLAND,Multiple suppliers
2025-07-01,SKU1765,Store B,2.158,1.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1765,TK,TK(42)G,CANDYLAND,Supplier 74
2025-07-01,SKU1768,Store C,2.158,1.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1768,TK,TK(42)G,CANDYLAND,Multiple suppliers
2025-07-01,SKU1779,Warehouse,2.324,1.8742,48.0,48.0,48.0,0.0,0.0,0.0,1.1495,1.1495,Product 1779,TK,TK(175)G,CANDYLAND,Supplier 42
2025-07-01,SKU1782,Store A,2.324,1.8742,22.806,22.0,23.0,0.0,0.0,0.0,1.079,1.079,Product 1782,TK,TK(175)G,CANDYLAND,Supplier 42
2025-07-01,SKU1784,Store B,12.45,10.0403,0.0,0.0,0.0,5.019,62.4865,25.8278,0.0,0.0,Product 1784,KG,KG(1000)G,CANDYLAND,Supplier 42
2025-08-01,SKU0003,Store B,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0003,TK,TK(14)G,CANDYLAND,Supplier 64
2025-08-01,SKU0006,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0006,TK,TK(100)G,CANDYLAND,Supplier 42
2025-08-01,SKU0008,Store A,0.581,0.4685,58.161,57.0,59.0,0.0,0.0,0.0,0.2094,0.2094,Product 0008,TK,TK(35)G,CANDYLAND,Supplier 64
2025-08-01,SKU0020,Warehouse,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0020,TK,TK(60)ML,CANDYLAND,Supplier 64
2025-08-01,SKU0029,Store C,0.415,0.3347,1.0,1.0,1.0,0.0,0.0,0.0,0.0913,0.0913,Product 0029,TK,TK(20)ML,CANDYLAND,Supplier 64
2025-08-01,SKU0033,Warehouse,2.988,2.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0033,TK,TK(190)ML,CANDYLAND,Supplier 09
2025-08-01,SKU0047,Store B,1.494,1.2048,6.838,4.0,21.0,0.0,0.0,0.0,0.7056,0.7056,Product 0047,TK,TK(10)G,CANDYLAND,Supplier 66
2025-08-01,SKU0057,Store B,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0057,TK,TK(120)G,CANDYLAND,Supplier 66
2025-08-01,SKU0061,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0061,TK,TK(75)G,CANDYLAND,Supplier 68
2025-08-01,SKU0064,Store B,0.913,0.7363,21.225,13.0,27.0,0.0,0.0,0.0,0.3735,0.3735,Product 0064,TK,TK(90)G,CANDYLAND,Supplier 68
2025-08-01,SKU0074,Store A,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0074,TK,TK(50)G,CANDYLAND,Supplier 66
2025-08-01,SKU0075,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0075,TK,TK(30)G,CANDYLAND,Supplier 66
2025-08-01,SKU0077,Store C,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0077,TK,TK(120)G,CANDYLAND,Supplier 66
2025-08-01,SKU0080,Store B,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0080,TK,TK(185)G,CANDYLAND,Supplier 59
2025-08-01,SKU0086,Store B,0.913,0.7363,18.29,16.0,22.0,14.0,12.782,5.229,0.3735,0.3735,Product 0086,TK,TK(90)G,CANDYLAND,Supplier 68
2025-08-01,SKU0087,Store B,0.913,0.7363,13.064,7.0,20.0,14.0,12.782,5.229,0.3735,0.3735,Product 0087,TK,TK(90)G,CANDYLAND,Supplier 68
2025-08-01,SKU0091,Store C,0.913,0.7363,25.193,22.0,30.0,23.0,20.999,8.5905,0.3735,0.3735,Product 0091,TK,TK(90)G,CANDYLAND,Supplier 68
2025-08-01,SKU0096,Warehouse,0.913,0.7363,70.0,70.0,70.0,0.0,0.0,0.0,0.3735,0.3735,Product 0096,TK,TK(90)G,CANDYLAND,Supplier 68
2025-08-01,SKU0110,Store B,3.154,2.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0110,TK,TK(325)G,CANDYLAND,Supplier 59
2025-08-01,SKU0116,Store B,1.6185,1.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0116,TK,TK(530)ML,CANDYLAND,Supplier 10
2025-08-01,SKU0116,Warehouse,1.6185,1.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0116,TK,TK(530)ML,CANDYLAND,Supplier 10
2025-08-01,SKU0135,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0135,TK,TK(84)G,CANDYLAND,Supplier 59
2025-08-01,SKU0138,Store A,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0138,TK,TK(750)ML,CANDYLAND,Multiple suppliers
2025-08-01,SKU0142,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0142,TK,TK(100)G,CANDYLAND,Supplier 59
2025-08-01,SKU0145,Store C,0.3735,0.3012,44.225,38.0,49.0,24.0,8.964,2.9541,0.1231,0.1231,Product 0145,TK,TK(19)G,CANDYLAND,Supplier 68
2025-08-01,SKU0155,Warehouse,1.162,0.9371,123.87,0.0,480.0,80.0,92.96,26.56,0.332,0.332,Product 0155,TK,TK(15)G,CANDYLAND,Supplier 66
2025-08-01,SKU0163,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0163,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0163,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0163,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0164,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0164,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0166,Warehouse,1.66,1.3387,35.612,0.0,138.0,0.0,0.0,0.0,0.415,0.415,Product 0166,TK,TK(360)ML,CANDYLAND,Multiple suppliers
2025-08-01,SKU0171,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0171,TK,TK(90)G,CANDYLAND,Supplier 59
2025-08-01,SKU0187,Warehouse,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0187,TK,TK(220)G,CANDYLAND,Supplier 59
2025-08-01,SKU0191,Store B,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0191,TK,TK(50)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0192,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0192,TK,TK(80)G,CANDYLAND,Supplier 59
2025-08-01,SKU0194,Store A,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0194,TK,TK(55)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0196,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0196,TK,TK(80)G,CANDYLAND,Supplier 59
2025-08-01,SKU0197,Store B,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0197,TK,TK(750)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0198,Store B,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0198,TK,TK(40)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0203,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0203,TK,TK(330)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0206,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0206,TK,TK(330)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0207,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0207,TK,TK(330)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0211,Store C,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0211,TK,TK(750)ML,CANDYLAND,Supplier 59
2025-08-01,SKU0227,Store B,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0227,TK,TK(216)G,CANDYLAND,Supplier 59
2025-08-01,SKU0238,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0238,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0246,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0246,TK,TK(250)G,CANDYLAND,Supplier 59
2025-08-01,SKU0248,Store A,1.577,1.2718,0.258,0.0,8.0,5.0,7.885,3.3951,0.7721,0.7721,Product 0248,TK,TK(46)G,CANDYLAND,Multiple suppliers
2025-08-01,SKU0250,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0250,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0264,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0264,TK,TK(160)G,CANDYLAND,Supplier 59
2025-08-01,SKU0266,Store C,1.992,1.6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0266,TK,TK(144)G,CANDYLAND,Supplier 59
2025-08-01,SKU0284,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0284,TK,TK(141)G,CANDYLAND,Supplier 59
2025-08-01,SKU0287,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0287,TK,TK(60)G,CANDYLAND,Supplier 59
2025-08-01,SKU0289,Store A,2.075,1.6734,4.064,4.0,6.0,0.0,0.0,0.0,0.9961,0.9961,Product 0289,TK,TK(50)G,CANDYLAND,Supplier 66
2025-08-01,SKU0297,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0297,TK,TK(150)G,CANDYLAND,Supplier 59
2025-08-01,SKU0299,Warehouse,5.81,4.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0299,TK,TK(149)G,CANDYLAND,Supplier 59
2025-08-01,SKU0302,Warehouse,5.81,4.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0302,TK,TK(149)G,CANDYLAND,Supplier 59
2025-08-01,SKU0306,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0306,TK,TK(70)G,CANDYLAND,Supplier 59
2025-08-01,SKU0314,Store C,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0314,TK,TK(28)G,CANDYLAND,Supplier 59
2025-08-01,SKU0318,Store A,1.411,1.1379,11.774,11.0,15.0,0.0,0.0,0.0,0.7178,0.7178,Product 0318,TK,TK(150)G,CANDYLAND,Supplier 33
2025-08-01,SKU0321,Store C,1.411,1.1379,11.903,7.0,17.0,0.0,0.0,0.0,0.7179,0.7179,Product 0321,TK,TK(150)G,CANDYLAND,Supplier 33
2025-08-01,SKU0321,Warehouse,1.411,1.1379,17.096,10.0,20.0,0.0,0.0,0.0,0.7178,0.7178,Product 0321,TK,TK(150)G,CANDYLAND,Supplier 33
2025-08-01,SKU0326,Store C,1.411,1.1379,11.645,11.0,13.0,0.0,0.0,0.0,0.7177,0.7177,Product 0326,TK,TK(150)G,CANDYLAND,Supplier 33
2025-08-01,SKU0335,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0335,TK,TK(200)G,CANDYLAND,Supplier 59
2025-08-01,SKU0345,Warehouse,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0345,TK,TK(30)G,CANDYLAND,Supplier 59
2025-08-01,SKU0352,Store B,1.494,1.2048,7.322,2.0,25.0,0.0,0.0,0.0,0.5976,0.5976,Product 0352,TK,TK(85)G,CANDYLAND,Supplier 59
