sku,product_name,location,current_qty,unit_cost,supplier,recent_units,recent_revenue,avg_weekly_demand
SKU1388,Product 1388,Store B,7.0,0.8467,Supplier 24,3.0,4.814,0.2283
SKU1389,Product 1389,Store A,10.0,0.8467,Supplier 24,3.0,4.814,0.2283
SKU1396,Product 1396,Store A,4.0,0.8466,Supplier 24,3.0,4.98,0.2283
SKU1397,Product 1397,Store A,9.0,0.8467,Supplier 24,3.0,4.98,0.2283
SKU1432,Product 1432,Store B,1.0,0.7553,Supplier 24,3.0,4.5733,0.2283
SKU1460,Product 1460,Store A,0.0,0.0,Supplier 24,3.0,3.486,0.2283
SKU1464,Product 1464,Store C,0.0,0.0,Supplier 24,3.0,8.715,0.2283
SKU1478,Product 1478,Store C,3.0,0.5313,Supplier 24,3.0,3.735,0.2283
SKU1481,Product 1481,Store A,9.0,0.5312,Supplier 24,3.0,3.3615,0.2283
SKU1511,Product 1511,Store A,18.0,0.3818,Supplier 24,3.0,2.49,0.2283
SKU1518,Product 1518,Store B,21.0,0.3818,Supplier 24,3.0,2.49,0.2283
SKU1524,Product 1524,Store A,23.0,0.9296,Supplier 24,3.0,5.81,0.2283
SKU1554,Product 1554,Store B,0.0,1.4059,Supplier 24,3.0,8.4245,0.2283
SKU1556,Product 1556,Store A,5.0,0.4814,Supplier 24,3.0,3.735,0.2283
SKU1570,Product 1570,Store C,1.0,0.5479,Supplier 24,3.0,3.735,0.2283
SKU1574,Product 1574,Store B,4.0,4.3333,Supplier 24,3.0,31.125,0.2283
SKU1649,Product 1649,Store A,10.0,1.1538,Supplier 75,3.0,5.478,0.2283
SKU1650,Product 1650,Store A,31.0,1.9588,Supplier 75,3.0,12.782,0.2283
SKU1650,Product 1650,Store B,29.0,1.9588,Supplier 75,3.0,13.695,0.2283
SKU1713,Product 1713,Store C,21.0,0.5146,Supplier 46,3.0,3.984,0.2283
SKU1783,Product 1783,Store C,5.0,5.2297,Supplier 42,3.0,36.105,0.2283
SKU0872,Product 0872,Store B,4.214,3.3876,Supplier 19,2.8,15.7202,0.213
SKU1784,Product 1784,Store B,5.019,5.1461,Supplier 42,2.787,33.5569,0.2121
SKU0916,Product 0916,Store B,6.154,3.0325,Supplier 69,2.108,12.2923,0.1604
SKU0013,Product 0013,Store A,-1.0,0.0498,Multiple suppliers,2.0,0.498,0.1522
SKU0021,Product 0021,Store A,0.0,0.0,Supplier 29,2.0,39.2673,0.1522
SKU0053,Product 0053,Store B,5.0,0.689,Supplier 24,2.0,3.32,0.1522
SKU0091,Product 0091,Store B,11.0,0.3735,Supplier 68,2.0,1.826,0.1522
SKU0121,Product 0121,Store B,25.0,0.6903,Supplier 05,2.0,3.984,0.1522
SKU0130,Product 0130,Store A,4.0,0.996,Supplier 10,2.0,3.071,0.1522
SKU0165,Product 0165,Store A,0.0,0.4151,Multiple suppliers,2.0,2.49,0.1522
SKU0323,Product 0323,Store B,0.0,0.0,Supplier 33,2.0,2.822,0.1522
SKU0444,Product 0444,Store C,0.0,0.0,Supplier 02,2.0,0.83,0.1522
SKU0511,Product 0511,Store B,0.0,0.0,Supplier 59,2.0,1.5936,0.1522
SKU0535,Product 0535,Store A,0.0,0.0,Supplier 59,2.0,2.2078,0.1522
SKU0555,Product 0555,Store A,0.0,0.0,Supplier 29,2.0,26.5766,0.1522
SKU0555,Product 0555,Store B,0.0,0.0,Supplier 29,2.0,26.6679,0.1522
SKU0581,Product 0581,Store B,0.0,0.0,Supplier 14,2.0,23.074,0.1522
SKU0600,Product 0600,Store A,10.0,0.5395,Supplier 17,2.0,2.2078,0.1522
SKU0644,Product 0644,Store B,0.0,0.0,Supplier 16,2.0,9.462,0.1522
SKU0716,Product 0716,Store A,3.0,3.6114,Supplier 54,2.0,15.77,0.1522
SKU0729,Product 0729,Store B,6.0,0.8674,Supplier 49,2.0,4.5733,0.1522
SKU0786,Product 0786,Store C,0.0,0.0,Supplier 11,2.0,1.411,0.1522
SKU0822,Product 0822,Store C,8.0,3.1958,Supplier 44,2.0,12.782,0.1522
SKU0828,Product 0828,Store B,10.0,1.1787,Supplier 44,2.0,4.482,0.1522
SKU0896,Product 0896,Store A,2.0,3.7363,Supplier 01,2.0,11.952,0.1522
SKU0896,Product 0896,Store C,2.0,3.735,Supplier 01,2.0,12.616,0.1522
SKU0897,Product 0897,Store C,3.0,4.1421,Supplier 01,2.0,14.0353,0.1522
SKU0898,Product 0898,Store B,0.0,0.0,Supplier 29,2.0,14.0353,0.1522
SKU0925,Product 0925,Store C,2.0,3.6112,Supplier 54,2.0,16.434,0.1522
SKU0928,Product 0928,Store C,2.0,1.4442,Supplier 34,2.0,6.474,0.1522
SKU0933,Product 0933,Store B,6.0,4.5982,Supplier 62,2.0,16.351,0.1522
SKU0935,Product 0935,Store A,13.0,4.5984,Supplier 62,2.0,14.774,0.1522
SKU0935,Product 0935,Store B,13.0,4.5982,Supplier 62,2.0,14.774,0.1522
SKU0936,Product 0936,Store A,0.0,0.0,Supplier 62,2.0,17.264,0.1522
SKU0941,Product 0941,Store A,14.0,6.4074,Supplier 29,2.0,26.6513,0.1522
SKU0963,Product 0963,Store A,0.0,0.0,Supplier 31,2.0,8.3664,0.1522
SKU0963,Product 0963,Store B,0.0,1.9488,Supplier 31,2.0,8.8312,0.1522
SKU0997,Product 0997,Store B,29.0,0.5395,Supplier 42,2.0,3.32,0.1522
SKU1002,Product 1002,Store A,0.0,0.0,Supplier 19,2.0,2.49,0.1522
SKU1036,Product 1036,Store C,0.0,0.0,Supplier 28,2.0,8.798,0.1522
SKU1037,Product 1037,Store B,2.0,2.0667,Supplier 28,2.0,8.3581,0.1522
SKU1038,Product 1038,Store B,3.0,1.8177,Supplier 28,2.0,8.3581,0.1522
SKU1039,Product 1039,Store A,1.0,1.8177,Supplier 28,2.0,8.3581,0.1522
SKU1097,Product 1097,Store A,0.0,1.1122,Supplier 09,2.0,4.15,0.1522
SKU1169,Product 1169,Store C,0.0,1.2463,Supplier 34,2.0,5.312,0.1522
SKU1205,Product 1205,Store A,0.0,0.0,Supplier 39,2.0,4.4156,0.1522
SKU1205,Product 1205,Store B,2.0,1.0458,Supplier 39,2.0,4.648,0.1522
SKU1212,Product 1212,Store A,0.0,0.0,Supplier 17,2.0,3.32,0.1522
SKU1223,Product 1223,Store A,0.0,0.0,Supplier 17,2.0,3.7848,0.1522
SKU1245,Product 1245,Store B,2.0,1.0958,Supplier 24,2.0,4.482,0.1522
SKU1247,Product 1247,Store B,1.0,1.0963,Supplier 24,2.0,3.984,0.1522
SKU1260,Product 1260,Store A,0.0,0.0,Supplier 24,2.0,2.158,0.1522
SKU1269,Product 1269,Store A,3.0,0.6392,Supplier 24,2.0,2.988,0.1522
SKU1271,Product 1271,Store A,6.0,0.9048,Supplier 24,2.0,3.9425,0.1522
SKU1276,Product 1276,Store A,5.0,0.8466,Supplier 24,2.0,2.822,0.1522
SKU1306,Product 1306,Store B,2.0,1.909,Supplier 12,2.0,7.47,0.1522
SKU1315,Product 1315,Store B,8.0,0.8716,Supplier 24,2.0,2.988,0.1522
SKU1329,Product 1329,Store A,2.0,0.6309,Supplier 24,2.0,3.154,0.1522
SKU1329,Product 1329,Store B,7.0,0.6308,Supplier 24,2.0,3.154,0.1522
SKU1364,Product 1364,Store A,0.0,0.7885,Supplier 24,2.0,4.15,0.1522
SKU1377,Product 1377,Store C,2.0,2.8967,Supplier 28,2.0,11.62,0.1522
SKU1397,Product 1397,Store B,8.0,0.8467,Supplier 24,2.0,3.32,0.1522
SKU1476,Product 1476,Store B,12.0,0.5312,Supplier 24,2.0,2.49,0.1522
SKU1521,Product 1521,Store B,9.0,0.7387,Supplier 24,2.0,3.32,0.1522
SKU1544,Product 1544,Store A,5.0,0.8051,Supplier 24,2.0,3.32,0.1522
SKU1554,Product 1554,Store C,0.0,0.0,Supplier 24,2.0,5.5195,0.1522
SKU1555,Product 1555,Store B,7.0,0.8467,Supplier 24,2.0,3.32,0.1522
SKU1557,Product 1557,Store B,9.0,0.3901,Supplier 24,2.0,2.324,0.1522
SKU1560,Product 1560,Store A,18.0,0.4067,Supplier 24,2.0,1.826,0.1522
SKU1570,Product 1570,Store B,2.0,0.5479,Supplier 24,2.0,2.3655,0.1522
SKU1571,Product 1571,Store A,3.0,0.5478,Supplier 24,2.0,2.3655,0.1522
SKU1571,Product 1571,Store C,3.0,0.5479,Supplier 24,2.0,2.49,0.1522
SKU1574,Product 1574,Store A,7.0,4.3329,Supplier 24,2.0,19.7125,0.1522
SKU1638,Product 1638,Store A,0.0,0.0,Supplier 75,2.0,9.3043,0.1522
SKU1652,Product 1652,Store B,15.0,2.3323,Supplier 75,2.0,9.96,0.1522
SKU1680,Product 1680,Store C,1.0,0.5978,Supplier 18,2.0,2.656,0.1522
SKU1760,Product 1760,Store B,24.0,0.5063,Supplier 46,2.0,2.656,0.1522
SKU1785,Product 1785,Store C,4.0,4.3992,Supplier 42,2.0,19.92,0.1522
SKU0915,Product 0915,Store B,3.681,2.4902,Supplier 69,1.45,8.5324,0.1103
SKU1785,Product 1785,Store A,6.53,4.3996,Supplier 42,1.314,11.4291,0.1
SKU0914,Product 0914,Store B,2.114,2.7783,Supplier 69,1.086,7.9929,0.0826
SKU0015,Product 0015,Store C,0.0,0.0,Supplier 66,1.0,2.49,0.0761
SKU0053,Product 0053,Store C,6.0,0.6889,Supplier 24,1.0,1.66,0.0761
SKU0065,Product 0065,Store C,0.0,0.0,Supplier 68,1.0,0.913,0.0761
SKU0092,Product 0092,Store B,0.0,0.0,Supplier 68,1.0,0.913,0.0761
SKU0116,Product 0116,Store C,6.0,0.996,Supplier 10,1.0,1.2948,0.0761
SKU0139,Product 0139,Store C,0.0,0.0,Supplier 59,1.0,1.66,0.0761
SKU0146,Product 0146,Store A,15.0,0.3403,Supplier 68,1.0,0.8217,0.0761
SKU0435,Product 0435,Store C,-1.0,0.0249,Supplier 02,1.0,0.249,0.0761
SKU0534,Product 0534,Store A,3.0,0.5561,Supplier 59,1.0,1.162,0.0761
SKU0534,Product 0534,Store B,4.0,0.5561,Supplier 59,1.0,1.0458,0.0761
SKU0581,Product 0581,Store C,0.0,0.0,Supplier 14,1.0,10.3833,0.0761
SKU0590,Product 0590,Store C,2.0,3.8678,Supplier 54,1.0,8.217,0.0761
SKU0600,Product 0600,Store B,10.0,0.5395,Supplier 17,1.0,1.0458,0.0761
SKU0612,Product 0612,Store A,9.0,0.5395,Supplier 17,1.0,1.0458,0.0761
SKU0613,Product 0613,Store A,0.0,0.0,Multiple suppliers,1.0,1.162,0.0761
SKU0639,Product 0639,Store A,12.0,0.5976,Supplier 02,1.0,1.992,0.0761
SKU0644,Product 0644,Store A,1.0,2.4651,Supplier 16,1.0,4.98,0.0761
SKU0657,Product 0657,Store A,3.0,3.7022,Supplier 54,1.0,8.217,0.0761
SKU0667,Product 0667,Store C,0.0,0.0,Supplier 61,1.0,4.233,0.0761
SKU0670,Product 0670,Store A,0.0,0.0,Supplier 16,1.0,4.482,0.0761
SKU0671,Product 0671,Store A,0.0,0.0,Supplier 16,1.0,2.49,0.0761
SKU0716,Product 0716,Store C,0.0,0.0,Supplier 54,1.0,7.885,0.0761
SKU0760,Product 0760,Store C,0.0,0.0,Supplier 11,1.0,1.494,0.0761
SKU0761,Product 0761,Store A,0.0,0.0,Multiple suppliers,1.0,1.079,0.0761
SKU0782,Product 0782,Store B,0.0,0.0,Supplier 11,1.0,0.498,0.0761
SKU0823,Product 0823,Store A,8.0,1.8177,Supplier 44,1.0,3.3615,0.0761
SKU0825,Product 0825,Store B,11.0,1.6517,Supplier 44,1.0,2.988,0.0761
SKU0826,Product 0826,Store C,9.0,1.0707,Supplier 44,1.0,2.49,0.0761
SKU0846,Product 0846,Store C,0.0,0.0,Supplier 03,1.0,0.913,0.0761
SKU0862,Product 0862,Store A,3.0,5.1822,Supplier 01,1.0,9.545,0.0761
SKU0868,Product 0868,Store A,5.0,1.187,Supplier 19,1.0,1.909,0.0761
SKU0869,Product 0869,Store B,17.0,1.1869,Supplier 19,1.0,1.8592,0.0761
SKU0870,Product 0870,Store A,3.0,1.1869,Supplier 19,1.0,1.909,0.0761
SKU0886,Product 0886,Store B,35.0,0.2407,Supplier 02,1.0,1.162,0.0761
SKU0893,Product 0893,Store A,0.0,0.0,Unknown supplier,1.0,5.727,0.0761
SKU0895,Product 0895,Store B,3.0,4.4492,Supplier 01,1.0,7.885,0.0761
SKU0925,Product 0925,Store A,9.0,3.6105,Supplier 54,1.0,7.3953,0.0761
SKU0928,Product 0928,Store A,0.0,0.0,Supplier 34,1.0,3.237,0.0761
SKU0929,Product 0929,Store C,0.0,0.0,Supplier 62,1.0,1.66,0.0761
SKU0930,Product 0930,Store A,0.0,0.0,Supplier 62,1.0,1.245,0.0761
SKU0933,Product 0933,Store A,10.0,4.5982,Supplier 62,1.0,8.1755,0.0761
SKU0934,Product 0934,Store B,0.0,0.0,Supplier 62,1.0,9.0885,0.0761
SKU0937,Product 0937,Store B,2.0,9.2462,Supplier 62,1.0,18.2185,0.0761
SKU0940,Product 0940,Store A,24.0,0.7804,Supplier 56,1.0,3.071,0.0761
SKU0940,Product 0940,Store C,15.0,0.7804,Supplier 56,1.0,3.071,0.0761
SKU0954,Product 0954,Store B,3.0,5.6374,Supplier 29,1.0,9.877,0.0761
SKU0963,Product 0963,Store C,3.0,1.9422,Supplier 31,1.0,4.648,0.0761
SKU0964,Product 0964,Store A,1.0,1.4567,Supplier 31,1.0,3.1374,0.0761
SKU0996,Product 0996,Store C,6.0,4.4157,Multiple suppliers,1.0,9.96,0.0761
SKU1002,Product 1002,Store C,0.0,0.0,Supplier 19,1.0,1.245,0.0761
SKU1028,Product 1028,Store C,11.0,0.5229,Supplier 11,1.0,1.162,0.0761
SKU1031,Product 1031,Store B,0.0,0.0,Supplier 59,1.0,2.656,0.0761
SKU1036,Product 1036,Store A,3.0,1.8177,Supplier 28,1.0,4.399,0.0761
SKU1037,Product 1037,Store A,0.0,0.0,Supplier 28,1.0,3.9591,0.0761
SKU1038,Product 1038,Store A,3.0,1.8177,Supplier 28,1.0,3.9591,0.0761
SKU1039,Product 1039,Store B,3.0,1.818,Supplier 28,1.0,3.9591,0.0761
SKU1075,Product 1075,Store B,27.0,0.8857,Multiple suppliers,1.0,1.66,0.0761
SKU1082,Product 1082,Store C,0.0,0.0,Supplier 02,1.0,1.245,0.0761
SKU1095,Product 1095,Store A,0.0,0.0,Supplier 09,1.0,0.747,0.0761
SKU1097,Product 1097,Store C,8.0,1.1122,Supplier 09,1.0,2.075,0.0761
SKU1108,Product 1108,Store A,0.0,0.0,Supplier 29,1.0,16.517,0.0761
SKU1223,Product 1223,Store B,0.0,0.0,Supplier 17,1.0,1.992,0.0761
SKU1245,Product 1245,Store A,5.0,1.0956,Supplier 24,1.0,2.241,0.0761
SKU1304,Product 1304,Store B,11.0,1.9091,Supplier 12,1.0,3.735,0.0761
SKU1315,Product 1315,Store A,9.0,0.8716,Supplier 24,1.0,1.66,0.0761
SKU1375,Product 1375,Store C,3.0,2.8967,Supplier 28,1.0,5.81,0.0761
SKU1377,Product 1377,Store B,3.0,2.8967,Supplier 28,1.0,4.648,0.0761
SKU1378,Product 1378,Store A,0.0,0.0,Supplier 28,1.0,8.964,0.0761
SKU1378,Product 1378,Store C,1.0,4.565,Supplier 28,1.0,8.466,0.0761
SKU1461,Product 1461,Store A,10.0,0.4233,Supplier 24,1.0,0.996,0.0761
SKU1464,Product 1464,Store A,0.0,0.0,Supplier 24,1.0,2.6145,0.0761
SKU1472,Product 1472,Store B,0.0,0.0,Supplier 24,1.0,1.1205,0.0761
SKU1472,Product 1472,Store C,0.0,0.0,Supplier 24,1.0,1.245,0.0761
SKU1475,Product 1475,Store C,5.0,0.5313,Supplier 24,1.0,1.245,0.0761
SKU1479,Product 1479,Store A,11.0,0.5313,Supplier 24,1.0,1.245,0.0761
SKU1506,Product 1506,Store A,4.0,0.4814,Supplier 24,1.0,0.9711,0.0761
SKU1542,Product 1542,Store A,0.0,0.0,Supplier 24,1.0,1.66,0.0761
SKU1556,Product 1556,Store C,0.0,0.0,Supplier 24,1.0,1.245,0.0761
SKU1567,Product 1567,Store B,0.0,0.0,Supplier 24,1.0,1.162,0.0761
SKU1569,Product 1569,Store A,0.0,0.0,Supplier 24,1.0,1.162,0.0761
SKU1571,Product 1571,Store B,3.0,0.5479,Supplier 24,1.0,0.996,0.0761
SKU1592,Product 1592,Store A,0.0,0.0,Supplier 07,1.0,1.162,0.0761
SKU1605,Product 1605,Store A,0.0,0.0,Supplier 07,1.0,1.162,0.0761
SKU1605,Product 1605,Store B,0.0,0.0,Supplier 07,1.0,0.9296,0.0761
SKU1640,Product 1640,Store A,0.0,0.0,Supplier 75,1.0,4.4073,0.0761
SKU1652,Product 1652,Store A,12.0,2.3323,Supplier 75,1.0,4.98,0.0761
SKU1684,Product 1684,Store C,0.0,0.0,Supplier 42,1.0,0.498,0.0761
SKU1740,Product 1740,Store C,0.0,3.3123,Multiple suppliers,1.0,6.64,0.0761
SKU0915,Product 0915,Store A,7.35,2.4905,Supplier 69,0.62,3.403,0.0472
SKU1023,Product 1023,Store B,3.448,4.2351,Supplier 42,0.382,3.6271,0.0291
SKU1023,Product 1023,Store A,3.861,4.2334,Supplier 42,0.126,1.1454,0.0096
SKU0001,Product 0001,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0001,Product 0001,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0002,Product 0002,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0002,Product 0002,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0002,Product 0002,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0002,Product 0002,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0003,Product 0003,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0003,Product 0003,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0003,Product 0003,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0003,Product 0003,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0004,Product 0004,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0004,Product 0004,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0004,Product 0004,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0004,Product 0004,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0005,Product 0005,Store B,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0005,Product 0005,Store C,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0005,Product 0005,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0006,Product 0006,Store B,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0006,Product 0006,Store C,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0006,Product 0006,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0007,Product 0007,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0008,Product 0008,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0009,Product 0009,Store A,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0009,Product 0009,Store B,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0009,Product 0009,Store C,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0009,Product 0009,Warehouse,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0010,Product 0010,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0010,Product 0010,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0010,Product 0010,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0010,Product 0010,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0011,Product 0011,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0011,Product 0011,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0011,Product 0011,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0011,Product 0011,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0012,Product 0012,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0012,Product 0012,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0012,Product 0012,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0012,Product 0012,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0013,Product 0013,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0013,Product 0013,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0013,Product 0013,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0014,Product 0014,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0014,Product 0014,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0014,Product 0014,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0014,Product 0014,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0015,Product 0015,Store A,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0015,Product 0015,Store B,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0015,Product 0015,Warehouse,0.0,0.0,Supplier 66,0.0,0.0,0.0
SKU0016,Product 0016,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0016,Product 0016,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0016,Product 0016,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0016,Product 0016,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0017,Product 0017,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0017,Product 0017,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0017,Product 0017,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0017,Product 0017,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0018,Product 0018,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0018,Product 0018,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0018,Product 0018,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0018,Product 0018,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0019,Product 0019,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0020,Product 0020,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0020,Product 0020,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0021,Product 0021,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0022,Product 0022,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0022,Product 0022,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0022,Product 0022,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0022,Product 0022,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0023,Product 0023,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0023,Product 0023,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0023,Product 0023,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0023,Product 0023,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0024,Product 0024,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0024,Product 0024,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0024,Product 0024,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0025,Product 0025,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0025,Product 0025,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0025,Product 0025,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0025,Product 0025,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0026,Product 0026,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0026,Product 0026,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0026,Product 0026,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0026,Product 0026,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0027,Product 0027,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0027,Product 0027,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0027,Product 0027,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0027,Product 0027,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0028,Product 0028,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0028,Product 0028,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0028,Product 0028,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0028,Product 0028,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0029,Product 0029,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0029,Product 0029,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0029,Product 0029,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0029,Product 0029,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0030,Product 0030,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0030,Product 0030,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0030,Product 0030,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0030,Product 0030,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0031,Product 0031,Store C,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0032,Product 0032,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0033,Product 0033,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0033,Product 0033,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0033,Product 0033,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0033,Product 0033,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0034,Product 0034,Store A,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0034,Product 0034,Store B,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0034,Product 0034,Store C,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0034,Product 0034,Warehouse,0.0,0.0,Supplier 09,0.0,0.0,0.0
SKU0035,Product 0035,Store A,0.0,0.0,Supplier 58,0.0,0.0,0.0
SKU0035,Product 0035,Store B,0.0,0.0,Supplier 58,0.0,0.0,0.0
SKU0035,Product 0035,Store C,0.0,0.0,Supplier 58,0.0,0.0,0.0
SKU0035,Product 0035,Warehouse,0.0,0.0,Supplier 58,0.0,0.0,0.0
SKU0036,Product 0036,Store C,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0036,Product 0036,Warehouse,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0037,Product 0037,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0037,Product 0037,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0037,Product 0037,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0037,Product 0037,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0038,Product 0038,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
